[2023/12/23 9:30:51 070]  [正在初始地图文件 0 (2/945)]
[2023/12/23 13:41:12 171] {卡顿} ProcessMonsters, tick [109]
[2023/12/23 13:41:23 751] {卡顿} ProcessMonsters, tick [891]
[2023/12/23 13:42:02 880] [连接] LS选服添加会话:t001/31
[2023/12/23 13:42:53 211] {保存} 保存无限仓库和租赁商店
[2023/12/23 13:42:53 211] {保存} 保存变量
[2023/12/23 13:42:53 231] {保存} 系统数据, 类型: 1
[2023/12/23 13:43:07 525] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 13:43:10 133] {卡顿} ProcessMonsters, tick [344]
[2023/12/23 13:43:10 275] {卡顿} ProcessMonsters, tick [125]
[2023/12/23 13:43:12 265] {卡顿} ProcessMonsters, tick [63]
[2023/12/23 13:45:52 796] 在线数: 1 (1/0)
[2023/12/23 13:45:53 857] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 13:46:45 087] {卡顿} ProcessMonsters, tick [188]
[2023/12/23 13:47:01 177] {卡顿} ProcessMonsters, tick [188]
[2023/12/23 13:50:52 803] 在线数: 1 (1/0)
[2023/12/23 13:50:53 224] {保存} 保存无限仓库和租赁商店
[2023/12/23 13:50:54 119] {保存} 保存变量
[2023/12/23 13:50:54 129] {保存} 系统数据, 类型: 1
[2023/12/23 13:50:54 141] {统计}GameServer: 处理:31/1422 传输:0/329 角色:31/1422
[2023/12/23 13:51:42 037] {卡顿} ProcessMonsters, tick [63]
[2023/12/23 13:52:04 605] {保存} 保存角色完成: dd02, TICK: 62
[2023/12/23 13:55:52 816] 在线数: 1 (1/0)
[2023/12/23 13:55:54 163] {统计}GameServer: 处理:31/1422 传输:0/329 角色:31/1422
[2023/12/23 13:59:23 226] {保存} 保存无限仓库和租赁商店
[2023/12/23 13:59:23 226] {保存} 保存变量
[2023/12/23 13:59:23 246] {保存} 系统数据, 类型: 1
[2023/12/23 14:00:47 419] [连接] LS请求关闭会话:t001/31
[2023/12/23 14:00:47 459] {保存} 保存角色完成: dd02, TICK: 63
[2023/12/23 14:00:52 835] 在线数: 1 (0/1)
[2023/12/23 14:00:54 201] {统计}GameServer: 处理:31/1422 传输:0/329 角色:31/1422
[2023/12/23 14:01:57 329] [连接] LS选服添加会话:t001/32
[2023/12/23 14:04:31 681] {卡顿} ProcessMonsters, tick [172]
[2023/12/23 14:05:52 864] 在线数: 1 (1/0)
[2023/12/23 14:05:54 208] {统计}GameServer: 处理:172/1422 传输:0/329 角色:172/1422
[2023/12/23 14:07:53 226] {保存} 保存无限仓库和租赁商店
[2023/12/23 14:07:53 730] {保存} 保存变量
[2023/12/23 14:07:53 740] {保存} 系统数据, 类型: 1
[2023/12/23 14:10:52 907] 在线数: 1 (1/0)
[2023/12/23 14:10:54 238] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 14:11:58 999] {保存} 保存角色完成: dd02, TICK: 62
[2023/12/23 14:15:52 925] 在线数: 1 (1/0)
[2023/12/23 14:15:53 245] {保存} 保存无限仓库和租赁商店
[2023/12/23 14:15:53 245] {保存} 保存变量
[2023/12/23 14:15:53 285] {保存} 系统数据, 类型: 1
[2023/12/23 14:15:54 268] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 14:16:42 943] [连接] LS请求关闭会话:t001/32
[2023/12/23 14:16:43 003] {保存} 保存角色完成: dd02, TICK: 47
[2023/12/23 14:20:52 941] 在线数: 0 (0/0)
[2023/12/23 14:20:54 273] {统计}GameServer: 处理:32/1422 传输:0/329 角色:32/1422
[2023/12/23 14:23:53 264] {保存} 保存无限仓库和租赁商店
[2023/12/23 14:23:53 755] {保存} 保存变量
[2023/12/23 14:23:53 765] {保存} 系统数据, 类型: 1
[2023/12/23 14:24:51 718] [连接] LS选服添加会话:admin1/33
[2023/12/23 14:25:52 971] 在线数: 1 (1/0)
[2023/12/23 14:25:54 303] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 14:30:52 990] 在线数: 1 (1/0)
[2023/12/23 14:30:54 331] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 14:32:23 260] {保存} 保存无限仓库和租赁商店
[2023/12/23 14:32:23 260] {保存} 保存变量
[2023/12/23 14:32:23 281] {保存} 系统数据, 类型: 1
[2023/12/23 14:34:53 522] {保存} 保存角色完成: ddmir4, TICK: 109
[2023/12/23 14:35:53 004] 在线数: 1 (1/0)
[2023/12/23 14:35:54 349] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 14:40:53 037] 在线数: 1 (1/0)
[2023/12/23 14:40:53 258] {保存} 保存无限仓库和租赁商店
[2023/12/23 14:40:53 759] {保存} 保存变量
[2023/12/23 14:40:53 769] {保存} 系统数据, 类型: 1
[2023/12/23 14:40:54 380] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 14:44:53 554] {保存} 保存角色完成: ddmir4, TICK: 110
[2023/12/23 14:45:53 050] 在线数: 1 (1/0)
[2023/12/23 14:45:54 412] {统计}GameServer: 处理:16/1422 传输:0/329 角色:16/1422
[2023/12/23 14:49:23 265] {保存} 保存无限仓库和租赁商店
[2023/12/23 14:49:23 265] {保存} 保存变量
[2023/12/23 14:49:23 285] {保存} 系统数据, 类型: 1
[2023/12/23 14:50:11 459] {卡顿} ProcessMonsters, tick [1094]
[2023/12/23 14:50:20 684] {卡顿} ProcessMonsters, tick [1016]
[2023/12/23 14:50:31 973] {卡顿} ProcessMonsters, tick [1750]
[2023/12/23 14:50:32 544] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [31]
[2023/12/23 14:50:32 544] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [31]
[2023/12/23 14:50:32 544] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [31]
[2023/12/23 14:50:53 094] 在线数: 1 (1/0)
[2023/12/23 14:50:54 438] {统计}GameServer: 处理:32/1750 传输:0/329 角色:16/1750
[2023/12/23 14:54:53 592] {保存} 保存角色完成: ddmir4, TICK: 110
[2023/12/23 14:55:53 110] 在线数: 1 (1/0)
[2023/12/23 14:55:54 442] {统计}GameServer: 处理:32/1750 传输:0/329 角色:31/1750
[2023/12/23 14:57:53 263] {保存} 保存无限仓库和租赁商店
[2023/12/23 14:57:54 277] {保存} 保存变量
[2023/12/23 14:57:54 286] {保存} 系统数据, 类型: 1
[2023/12/23 15:00:53 124] 在线数: 1 (1/0)
[2023/12/23 15:00:54 464] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 15:04:53 664] {保存} 保存角色完成: ddmir4, TICK: 172
[2023/12/23 15:05:53 157] 在线数: 1 (1/0)
[2023/12/23 15:05:54 480] {统计}GameServer: 处理:32/1750 传输:0/329 角色:32/1750
[2023/12/23 15:06:23 259] {保存} 保存无限仓库和租赁商店
[2023/12/23 15:06:23 259] {保存} 保存变量
[2023/12/23 15:06:23 289] {保存} 系统数据, 类型: 1
[2023/12/23 15:10:53 184] 在线数: 1 (1/0)
[2023/12/23 15:10:54 506] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 15:14:53 262] {保存} 保存无限仓库和租赁商店
[2023/12/23 15:14:54 011] {保存} 保存变量
[2023/12/23 15:14:54 021] {保存} 系统数据, 类型: 1
[2023/12/23 15:14:54 021] {保存} 保存角色完成: ddmir4, TICK: 500
[2023/12/23 15:15:53 204] 在线数: 1 (1/0)
[2023/12/23 15:15:54 535] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 15:20:53 234] 在线数: 1 (1/0)
[2023/12/23 15:20:54 565] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 15:23:23 254] {保存} 保存无限仓库和租赁商店
[2023/12/23 15:23:23 254] {保存} 保存变量
[2023/12/23 15:23:23 274] {保存} 系统数据, 类型: 1
[2023/12/23 15:24:53 634] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 15:25:32 165] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 15:25:53 254] 在线数: 1 (1/0)
[2023/12/23 15:25:54 575] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 15:30:53 295] 在线数: 1 (1/0)
[2023/12/23 15:30:54 596] {统计}GameServer: 处理:1172/1750 传输:0/329 角色:16/1750
[2023/12/23 15:31:53 257] {保存} 保存无限仓库和租赁商店
[2023/12/23 15:31:53 747] {保存} 保存变量
[2023/12/23 15:31:53 757] {保存} 系统数据, 类型: 1
[2023/12/23 15:34:53 662] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/23 15:35:53 304] 在线数: 1 (1/0)
[2023/12/23 15:35:54 616] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 15:40:23 254] {保存} 保存无限仓库和租赁商店
[2023/12/23 15:40:23 254] {保存} 保存变量
[2023/12/23 15:40:23 274] {保存} 系统数据, 类型: 1
[2023/12/23 15:40:53 334] 在线数: 1 (1/0)
[2023/12/23 15:40:54 645] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 15:44:53 672] {保存} 保存角色完成: ddmir4, TICK: 63
[2023/12/23 15:45:53 349] 在线数: 1 (1/0)
[2023/12/23 15:45:54 660] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 15:46:16 385] [连接] LS请求关闭会话:admin1/33
[2023/12/23 15:46:17 641] {保存} 保存角色完成: ddmir4, TICK: 1266
[2023/12/23 15:48:53 254] {保存} 保存无限仓库和租赁商店
[2023/12/23 15:48:53 724] {保存} 保存变量
[2023/12/23 15:48:53 733] {保存} 系统数据, 类型: 1
[2023/12/23 15:50:53 381] 在线数: 1 (0/1)
[2023/12/23 15:50:54 694] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 15:54:53 716] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 15:55:53 411] 在线数: 1 (0/1)
[2023/12/23 15:55:54 724] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 15:57:23 254] {保存} 保存无限仓库和租赁商店
[2023/12/23 15:57:23 254] {保存} 保存变量
[2023/12/23 15:57:23 274] {保存} 系统数据, 类型: 1
[2023/12/23 16:00:53 426] 在线数: 1 (0/1)
[2023/12/23 16:00:54 737] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 16:04:53 746] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 16:05:53 259] {保存} 保存无限仓库和租赁商店
[2023/12/23 16:05:53 469] 在线数: 1 (0/1)
[2023/12/23 16:05:53 749] {保存} 保存变量
[2023/12/23 16:05:53 759] {保存} 系统数据, 类型: 1
[2023/12/23 16:05:54 753] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 16:10:53 501] 在线数: 1 (0/1)
[2023/12/23 16:10:54 784] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 16:14:23 265] {保存} 保存无限仓库和租赁商店
[2023/12/23 16:14:23 265] {保存} 保存变量
[2023/12/23 16:14:23 285] {保存} 系统数据, 类型: 1
[2023/12/23 16:14:53 777] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/23 16:15:53 530] 在线数: 1 (0/1)
[2023/12/23 16:15:54 786] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 16:20:53 550] 在线数: 1 (0/1)
[2023/12/23 16:20:54 810] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 16:22:53 258] {保存} 保存无限仓库和租赁商店
[2023/12/23 16:22:53 717] {保存} 保存变量
[2023/12/23 16:22:53 727] {保存} 系统数据, 类型: 1
[2023/12/23 16:24:53 838] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/23 16:25:53 576] 在线数: 1 (0/1)
[2023/12/23 16:25:54 826] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 16:30:53 599] 在线数: 1 (0/1)
[2023/12/23 16:30:54 831] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 16:31:23 259] {保存} 保存无限仓库和租赁商店
[2023/12/23 16:31:23 259] {保存} 保存变量
[2023/12/23 16:31:23 280] {保存} 系统数据, 类型: 1
[2023/12/23 16:31:49 108] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [578]
[2023/12/23 16:34:53 865] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/23 16:35:53 631] 在线数: 1 (0/1)
[2023/12/23 16:35:54 871] {统计}GameServer: 处理:32/1750 传输:0/329 角色:32/1750
[2023/12/23 16:39:53 262] {保存} 保存无限仓库和租赁商店
[2023/12/23 16:39:53 882] {保存} 保存变量
[2023/12/23 16:39:53 892] {保存} 系统数据, 类型: 1
[2023/12/23 16:40:53 648] 在线数: 1 (0/1)
[2023/12/23 16:40:54 881] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 16:44:53 875] {保存} 保存角色完成: ddmir4, TICK: 109
[2023/12/23 16:45:53 680] 在线数: 1 (0/1)
[2023/12/23 16:45:54 909] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 16:46:28 337] {卡顿} ProcessMonsters, tick [63]
[2023/12/23 16:48:23 260] {保存} 保存无限仓库和租赁商店
[2023/12/23 16:48:23 260] {保存} 保存变量
[2023/12/23 16:48:23 280] {保存} 系统数据, 类型: 1
[2023/12/23 16:50:53 706] 在线数: 1 (0/1)
[2023/12/23 16:50:54 928] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 16:54:53 876] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 16:55:53 740] 在线数: 1 (0/1)
[2023/12/23 16:55:54 941] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 16:56:34 757] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 16:56:53 260] {保存} 保存无限仓库和租赁商店
[2023/12/23 16:56:53 831] {保存} 保存变量
[2023/12/23 16:56:53 841] {保存} 系统数据, 类型: 1
[2023/12/23 17:00:53 772] 在线数: 1 (0/1)
[2023/12/23 17:00:54 974] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 17:04:53 939] {保存} 保存角色完成: ddmir4, TICK: 110
[2023/12/23 17:05:23 256] {保存} 保存无限仓库和租赁商店
[2023/12/23 17:05:23 256] {保存} 保存变量
[2023/12/23 17:05:23 276] {保存} 系统数据, 类型: 1
[2023/12/23 17:05:53 799] 在线数: 1 (0/1)
[2023/12/23 17:05:54 990] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 17:10:53 809] 在线数: 1 (0/1)
[2023/12/23 17:10:55 019] {统计}GameServer: 处理:32/1750 传输:0/329 角色:16/1750
[2023/12/23 17:13:53 259] {保存} 保存无限仓库和租赁商店
[2023/12/23 17:13:53 829] {保存} 保存变量
[2023/12/23 17:13:53 842] {保存} 系统数据, 类型: 1
[2023/12/23 17:14:53 958] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/23 17:15:53 843] 在线数: 1 (0/1)
[2023/12/23 17:15:55 036] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 17:20:53 866] 在线数: 1 (0/1)
[2023/12/23 17:20:55 051] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 17:22:23 256] {保存} 保存无限仓库和租赁商店
[2023/12/23 17:22:23 256] {保存} 保存变量
[2023/12/23 17:22:23 276] {保存} 系统数据, 类型: 1
[2023/12/23 17:24:54 034] {保存} 保存角色完成: ddmir4, TICK: 140
[2023/12/23 17:25:53 890] 在线数: 1 (0/1)
[2023/12/23 17:25:55 068] {统计}GameServer: 处理:32/1750 传输:0/329 角色:16/1750
[2023/12/23 17:30:53 256] {保存} 保存无限仓库和租赁商店
[2023/12/23 17:30:53 856] {保存} 保存变量
[2023/12/23 17:30:53 866] {保存} 系统数据, 类型: 1
[2023/12/23 17:30:53 917] 在线数: 1 (0/1)
[2023/12/23 17:30:55 096] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 17:34:54 006] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/23 17:35:53 931] 在线数: 1 (0/1)
[2023/12/23 17:35:55 112] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 17:39:15 641] {卡顿} ProcessMonsters, tick [63]
[2023/12/23 17:39:19 096] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 17:39:22 604] {卡顿} ProcessMonsters, tick [140]
[2023/12/23 17:39:23 255] {保存} 保存无限仓库和租赁商店
[2023/12/23 17:39:23 265] {保存} 保存变量
[2023/12/23 17:39:23 275] {保存} 系统数据, 类型: 1
[2023/12/23 17:39:24 030] {卡顿} ProcessMonsters, tick [109]
[2023/12/23 17:39:28 923] {卡顿} ProcessMonsters, tick [266]
[2023/12/23 17:39:34 247] {卡顿} ProcessMonsters, tick [437]
[2023/12/23 17:39:35 937] {卡顿} ProcessMonsters, tick [172]
[2023/12/23 17:39:36 956] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 17:39:38 941] {卡顿} ProcessMonsters, tick [234]
[2023/12/23 17:39:48 493] {卡顿} ProcessMonsters, tick [234]
[2023/12/23 17:39:51 642] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 17:39:52 903] {卡顿} ProcessMonsters, tick [93]
[2023/12/23 17:39:54 244] {卡顿} ProcessMonsters, tick [359]
[2023/12/23 17:39:58 505] {卡顿} ProcessMonsters, tick [610]
[2023/12/23 17:39:59 883] {卡顿} ProcessMonsters, tick [313]
[2023/12/23 17:40:10 017] {卡顿} ProcessMonsters, tick [282]
[2023/12/23 17:40:11 288] {卡顿} ProcessMonsters, tick [469]
[2023/12/23 17:40:12 974] {卡顿} ProcessMonsters, tick [171]
[2023/12/23 17:40:13 373] {卡顿} ProcessMonsters, tick [297]
[2023/12/23 17:40:14 132] {卡顿} ProcessMonsters, tick [422]
[2023/12/23 17:40:24 512] {卡顿} ProcessMonsters, tick [563]
[2023/12/23 17:40:25 537] {卡顿} ProcessMonsters, tick [313]
[2023/12/23 17:40:29 935] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 17:40:36 638] {卡顿} ProcessMonsters, tick [313]
[2023/12/23 17:40:39 442] {卡顿} ProcessMonsters, tick [265]
[2023/12/23 17:40:40 193] {卡顿} ProcessMonsters, tick [62]
[2023/12/23 17:40:43 565] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 17:40:53 966] 在线数: 1 (0/1)
[2023/12/23 17:40:55 137] {统计}GameServer: 处理:610/1750 传输:0/329 角色:610/1750
[2023/12/23 17:41:15 099] {卡顿} ProcessMonsters, tick [375]
[2023/12/23 17:43:59 162] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 17:44:54 098] {保存} 保存角色完成: ddmir4, TICK: 156
[2023/12/23 17:45:53 989] 在线数: 1 (0/1)
[2023/12/23 17:45:55 155] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 17:47:53 255] {保存} 保存无限仓库和租赁商店
[2023/12/23 17:47:53 826] {保存} 保存变量
[2023/12/23 17:47:53 836] {保存} 系统数据, 类型: 1
[2023/12/23 17:50:07 171] {卡顿} ProcessMonsters, tick [203]
[2023/12/23 17:50:22 986] {卡顿} NPC: 布店老板, tick [734]
[2023/12/23 17:50:54 028] 在线数: 1 (0/1)
[2023/12/23 17:50:55 169] {统计}GameServer: 处理:32/1750 传输:0/329 角色:16/1750
[2023/12/23 17:51:17 388] [连接] LS选服添加会话:admin1/34
[2023/12/23 17:52:30 962] {卡顿} GotoLable: QManage 位置:0, @=>@名人堂配置, tick [156]
[2023/12/23 17:52:30 962] {卡顿} GotoLable: QManage 位置:0, @=>@OnTimer0, tick [156]
[2023/12/23 17:52:30 962] {卡顿} ddmir4=>TPlayObject.Run OnTimer, tick [156]
[2023/12/23 17:52:31 178] {卡顿} ProcessMonsters, tick [79]
[2023/12/23 17:53:31 860] {卡顿} ProcessMonsters, tick [78]
[2023/12/23 17:55:54 054] 在线数: 1 (1/0)
[2023/12/23 17:55:55 184] {统计}GameServer: 处理:31/1750 传输:0/329 角色:31/1750
[2023/12/23 17:56:23 255] {保存} 保存无限仓库和租赁商店
[2023/12/23 17:56:23 255] {保存} 保存变量
[2023/12/23 17:56:23 275] {保存} 系统数据, 类型: 1
[2023/12/23 17:56:31 527] {卡顿} ProcessMonsters, tick [93]
[2023/12/23 17:56:31 577] {卡顿} NPC: 铁匠铺, tick [31]
[2023/12/23 17:56:36 531] {卡顿} ProcessMonsters, tick [62]
[2023/12/23 17:56:37 439] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 17:59:10 002] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 18:00:54 084] 在线数: 1 (1/0)
[2023/12/23 18:00:55 208] {统计}GameServer: 处理:63/1750 传输:0/329 角色:47/1750
[2023/12/23 18:01:19 546] {保存} 保存角色完成: ddmir4, TICK: 109
[2023/12/23 18:02:38 405] {卡顿} ProcessMonsters, tick [234]
[2023/12/23 18:04:53 262] {保存} 保存无限仓库和租赁商店
[2023/12/23 18:04:53 914] {保存} 保存变量
[2023/12/23 18:04:53 924] {保存} 系统数据, 类型: 1
[2023/12/23 18:05:54 119] 在线数: 1 (1/0)
[2023/12/23 18:05:55 236] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 18:06:04 095] {卡顿} ProcessMonsters, tick [47]
[2023/12/23 18:06:04 747] {卡顿} ProcessMonsters, tick [141]
[2023/12/23 18:10:54 145] 在线数: 1 (1/0)
[2023/12/23 18:10:55 248] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 18:11:19 526] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/23 18:12:53 592] {保存} 保存无限仓库和租赁商店
[2023/12/23 18:12:53 595] {保存} 保存变量
[2023/12/23 18:12:53 787] {保存} 系统数据, 类型: 1
[2023/12/23 18:12:56 575] {卡顿} ProcessMonsters, tick [453]
[2023/12/23 18:13:10 293] {卡顿} ProcessMonsters, tick [94]
[2023/12/23 18:15:54 160] 在线数: 1 (1/0)
[2023/12/23 18:15:55 272] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 18:16:21 943] {卡顿} ProcessMonsters, tick [187]
[2023/12/23 18:16:23 255] {卡顿} ProcessMonsters, tick [141]
[2023/12/23 18:17:17 086] {卡顿} ProcessMonsters, tick [172]
[2023/12/23 18:17:19 787] {卡顿} ProcessMonsters, tick [438]
[2023/12/23 18:20:54 175] 在线数: 1 (1/0)
[2023/12/23 18:20:55 286] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 18:21:19 544] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/23 18:21:23 296] {保存} 保存无限仓库和租赁商店
[2023/12/23 18:21:23 796] {保存} 保存变量
[2023/12/23 18:21:23 806] {保存} 系统数据, 类型: 1
[2023/12/23 18:25:54 208] 在线数: 1 (1/0)
[2023/12/23 18:25:55 303] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 18:29:53 292] {保存} 保存无限仓库和租赁商店
[2023/12/23 18:29:53 292] {保存} 保存变量
[2023/12/23 18:29:53 312] {保存} 系统数据, 类型: 1
[2023/12/23 18:30:54 246] 在线数: 1 (1/0)
[2023/12/23 18:30:55 327] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 18:31:19 549] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 18:32:55 868] {卡顿} ProcessMonsters, tick [125]
[2023/12/23 18:35:54 255] 在线数: 1 (1/0)
[2023/12/23 18:35:55 346] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 18:38:23 290] {保存} 保存无限仓库和租赁商店
[2023/12/23 18:38:23 770] {保存} 保存变量
[2023/12/23 18:38:23 780] {保存} 系统数据, 类型: 1
[2023/12/23 18:40:54 276] 在线数: 1 (1/0)
[2023/12/23 18:40:55 347] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 18:41:19 580] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 18:45:54 310] 在线数: 1 (1/0)
[2023/12/23 18:45:55 372] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 18:46:53 291] {保存} 保存无限仓库和租赁商店
[2023/12/23 18:46:53 291] {保存} 保存变量
[2023/12/23 18:46:53 311] {保存} 系统数据, 类型: 1
[2023/12/23 18:50:54 330] 在线数: 1 (1/0)
[2023/12/23 18:50:55 392] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 18:51:19 624] {保存} 保存角色完成: ddmir4, TICK: 109
[2023/12/23 18:55:23 293] {保存} 保存无限仓库和租赁商店
[2023/12/23 18:55:23 811] {保存} 保存变量
[2023/12/23 18:55:23 814] {保存} 系统数据, 类型: 1
[2023/12/23 18:55:54 344] 在线数: 1 (1/0)
[2023/12/23 18:55:55 396] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:00:54 361] 在线数: 1 (1/0)
[2023/12/23 19:00:55 426] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:01:19 636] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/23 19:03:53 290] {保存} 保存无限仓库和租赁商店
[2023/12/23 19:03:53 290] {保存} 保存变量
[2023/12/23 19:03:53 311] {保存} 系统数据, 类型: 1
[2023/12/23 19:05:54 385] 在线数: 1 (1/0)
[2023/12/23 19:05:55 465] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:05:58 050] {卡顿} ProcessMonsters, tick [735]
[2023/12/23 19:10:54 395] 在线数: 1 (1/0)
[2023/12/23 19:10:55 495] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:11:19 645] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 19:12:23 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 19:12:23 745] {保存} 保存变量
[2023/12/23 19:12:23 755] {保存} 系统数据, 类型: 1
[2023/12/23 19:15:54 425] 在线数: 1 (1/0)
[2023/12/23 19:15:55 505] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:20:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 19:20:53 285] {保存} 保存变量
[2023/12/23 19:20:53 305] {保存} 系统数据, 类型: 1
[2023/12/23 19:20:54 455] 在线数: 1 (1/0)
[2023/12/23 19:20:55 535] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:21:19 675] {保存} 保存角色完成: ddmir4, TICK: 79
[2023/12/23 19:25:54 475] 在线数: 1 (1/0)
[2023/12/23 19:25:55 565] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:29:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 19:29:23 725] {保存} 保存变量
[2023/12/23 19:29:23 735] {保存} 系统数据, 类型: 1
[2023/12/23 19:30:54 505] 在线数: 1 (1/0)
[2023/12/23 19:30:55 595] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:31:19 716] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/23 19:35:54 535] 在线数: 1 (1/0)
