[2023/12/20 1:46:47 897]  [正在初始地图文件 0 (2/945)]
[2023/12/21 2:01:12 820] {卡顿} ProcessMonsters, tick [234]
[2023/12/21 2:01:14 820] {卡顿} ProcessMonsters, tick [125]
[2023/12/21 2:01:30 466] {卡顿} ProcessMonsters, tick [78]
[2023/12/21 2:01:57 989] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 2:02:41 883] {保存} 保存无限仓库和租赁商店
[2023/12/21 2:02:41 883] {保存} 保存变量
[2023/12/21 2:02:41 911] {保存} 系统数据, 类型: 1
[2023/12/21 2:03:20 001] [连接] LS选服添加会话:admin1/6
[2023/12/21 2:03:52 953] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 2:04:41 861] 在线数: 1 (1/0)
[2023/12/21 2:04:43 629] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 2:05:39 097] [连接] LS请求关闭会话:admin1/6
[2023/12/21 2:05:39 159] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 2:05:57 973] [连接] LS选服添加会话:admin1/7
[2023/12/21 2:09:26 864] [连接] LS请求关闭会话:admin1/7
[2023/12/21 2:09:26 924] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 8:15:06 191] {卡顿} ProcessMonsters, tick [47]
[2023/12/21 8:15:16 688] 在线数: 0 (0/0)
[2023/12/21 8:15:18 461] {统计}GameServer: 处理:32/453 传输:0/16 角色:32/453
[2023/12/21 8:15:21 438] {卡顿} ProcessMonsters, tick [203]
[2023/12/21 8:15:52 804] {卡顿} ProcessMonsters, tick [203]
[2023/12/21 8:16:46 700] {保存} 保存无限仓库和租赁商店
[2023/12/21 8:16:47 242] {保存} 保存变量
[2023/12/21 8:16:47 253] {保存} 系统数据, 类型: 1
[2023/12/21 11:21:16 318] {卡顿} ProcessMonsters, tick [63]
[2023/12/21 11:23:55 437] 在线数: 0 (0/0)
[2023/12/21 11:23:57 205] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 11:28:55 416] {保存} 保存无限仓库和租赁商店
[2023/12/21 11:28:55 418] {保存} 保存变量
[2023/12/21 11:28:55 445] {保存} 系统数据, 类型: 1
[2023/12/21 11:28:55 460] 在线数: 0 (0/0)
[2023/12/21 11:28:57 240] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 11:33:55 476] 在线数: 0 (0/0)
[2023/12/21 11:33:57 250] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 11:37:25 406] {保存} 保存无限仓库和租赁商店
[2023/12/21 11:37:25 854] {保存} 保存变量
[2023/12/21 11:37:25 869] {保存} 系统数据, 类型: 1
[2023/12/21 11:38:55 498] 在线数: 0 (0/0)
[2023/12/21 11:38:57 264] {统计}GameServer: 处理:31/453 传输:15/16 角色:16/453
[2023/12/21 11:43:55 531] 在线数: 0 (0/0)
[2023/12/21 11:43:57 297] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 11:45:55 419] {保存} 保存无限仓库和租赁商店
[2023/12/21 11:45:55 420] {保存} 保存变量
[2023/12/21 11:45:55 447] {保存} 系统数据, 类型: 1
[2023/12/21 11:48:55 552] 在线数: 0 (0/0)
[2023/12/21 11:48:57 333] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 11:53:55 564] 在线数: 0 (0/0)
[2023/12/21 11:53:57 363] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 11:54:25 413] {保存} 保存无限仓库和租赁商店
[2023/12/21 11:54:25 880] {保存} 保存变量
[2023/12/21 11:54:25 889] {保存} 系统数据, 类型: 1
[2023/12/21 11:58:55 582] 在线数: 0 (0/0)
[2023/12/21 11:58:57 380] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 12:02:55 407] {保存} 保存无限仓库和租赁商店
[2023/12/21 12:02:55 408] {保存} 保存变量
[2023/12/21 12:02:55 436] {保存} 系统数据, 类型: 1
[2023/12/21 12:03:55 609] 在线数: 0 (0/0)
[2023/12/21 12:03:57 403] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 12:08:55 629] 在线数: 0 (0/0)
[2023/12/21 12:08:57 441] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 12:10:55 423] {保存} 保存无限仓库和租赁商店
[2023/12/21 12:10:55 880] {保存} 保存变量
[2023/12/21 12:10:55 884] {保存} 系统数据, 类型: 1
[2023/12/21 12:13:55 646] 在线数: 0 (0/0)
[2023/12/21 12:13:57 458] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 12:18:55 661] 在线数: 0 (0/0)
[2023/12/21 12:18:57 489] {统计}GameServer: 处理:16/453 传输:0/16 角色:16/453
[2023/12/21 12:19:25 424] {保存} 保存无限仓库和租赁商店
[2023/12/21 12:19:25 425] {保存} 保存变量
[2023/12/21 12:19:25 448] {保存} 系统数据, 类型: 1
[2023/12/21 21:25:33 093] 在线数: 0 (0/0)
[2023/12/21 21:25:34 930] {统计}GameServer: 处理:32/453 传输:0/16 角色:16/453
[2023/12/21 21:29:32 839] {保存} 保存无限仓库和租赁商店
[2023/12/21 21:29:33 352] {保存} 保存变量
[2023/12/21 21:29:33 360] {保存} 系统数据, 类型: 1
[2023/12/21 21:30:33 099] 在线数: 0 (0/0)
[2023/12/21 21:30:34 957] {统计}GameServer: 处理:32/453 传输:0/16 角色:32/453
[2023/12/21 21:33:46 566] {卡顿} ProcessMonsters, tick [78]
[2023/12/21 21:33:49 395] {卡顿} NPC: 项链店老板, tick [31]
[2023/12/21 21:33:51 581] {卡顿} ProcessMonsters, tick [47]
[2023/12/21 21:33:52 020] {卡顿} ProcessMonsters, tick [172]
[2023/12/21 21:33:53 241] {卡顿} ProcessMonsters, tick [516]
[2023/12/21 21:34:00 879] {卡顿} ProcessMonsters, tick [219]
[2023/12/21 21:34:15 134] {卡顿} ProcessMonsters, tick [94]
[2023/12/21 21:34:27 268] {卡顿} ProcessMonsters, tick [172]
[2023/12/21 21:34:27 780] {卡顿} ProcessMonsters, tick [78]
[2023/12/21 21:34:33 574] {卡顿} ProcessMonsters, tick [141]
[2023/12/21 21:35:33 133] 在线数: 0 (0/0)
[2023/12/21 21:35:34 988] {统计}GameServer: 处理:547/547 传输:0/16 角色:516/516
[2023/12/21 21:36:17 294] [连接] LS选服添加会话:admin1/8
[2023/12/21 21:36:20 643] [连接] LS请求关闭会话:admin1/8
[2023/12/21 21:38:02 846] {保存} 保存无限仓库和租赁商店
[2023/12/21 21:38:02 850] {保存} 保存变量
[2023/12/21 21:38:02 889] {保存} 系统数据, 类型: 1
[2023/12/21 21:40:33 147] 在线数: 0 (0/0)
[2023/12/21 21:40:35 004] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 21:45:33 166] 在线数: 0 (0/0)
[2023/12/21 21:45:35 037] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 21:46:32 838] {保存} 保存无限仓库和租赁商店
[2023/12/21 21:46:33 317] {保存} 保存变量
[2023/12/21 21:46:33 331] {保存} 系统数据, 类型: 1
[2023/12/21 21:50:25 655] {卡顿} ProcessMonsters, tick [110]
[2023/12/21 21:50:33 179] 在线数: 0 (0/0)
[2023/12/21 21:50:35 063] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 21:55:02 834] {保存} 保存无限仓库和租赁商店
[2023/12/21 21:55:02 834] {保存} 保存变量
[2023/12/21 21:55:02 863] {保存} 系统数据, 类型: 1
[2023/12/21 21:55:33 205] 在线数: 0 (0/0)
[2023/12/21 21:55:35 071] {统计}GameServer: 处理:78/547 传输:0/16 角色:16/516
[2023/12/21 22:00:33 218] 在线数: 0 (0/0)
[2023/12/21 22:00:35 093] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 22:03:32 839] {保存} 保存无限仓库和租赁商店
[2023/12/21 22:03:33 334] {保存} 保存变量
[2023/12/21 22:03:33 346] {保存} 系统数据, 类型: 1
[2023/12/21 22:05:33 241] 在线数: 0 (0/0)
[2023/12/21 22:05:35 113] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 22:10:33 271] 在线数: 0 (0/0)
[2023/12/21 22:10:35 132] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 22:12:02 836] {保存} 保存无限仓库和租赁商店
[2023/12/21 22:12:02 836] {保存} 保存变量
[2023/12/21 22:12:02 865] {保存} 系统数据, 类型: 1
[2023/12/21 22:15:33 299] 在线数: 0 (0/0)
[2023/12/21 22:15:35 155] {统计}GameServer: 处理:31/547 传输:0/16 角色:31/516
[2023/12/21 22:18:46 985] {卡顿} ProcessMonsters, tick [281]
[2023/12/21 22:18:47 090] {卡顿} ProcessMonsters, tick [93]
[2023/12/21 22:20:32 836] {保存} 保存无限仓库和租赁商店
[2023/12/21 22:20:33 341] {保存} 保存变量
[2023/12/21 22:20:33 342] 在线数: 0 (0/0)
[2023/12/21 22:20:33 343] {保存} 系统数据, 类型: 1
[2023/12/21 22:20:35 171] {统计}GameServer: 处理:281/547 传输:0/16 角色:281/516
[2023/12/21 22:22:40 353] {卡顿} ProcessMonsters, tick [234]
[2023/12/21 22:25:33 356] 在线数: 0 (0/0)
[2023/12/21 22:25:35 183] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 22:29:02 839] {保存} 保存无限仓库和租赁商店
[2023/12/21 22:29:02 840] {保存} 保存变量
[2023/12/21 22:29:02 869] {保存} 系统数据, 类型: 1
[2023/12/21 22:30:33 365] 在线数: 0 (0/0)
[2023/12/21 22:30:35 212] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 22:35:33 380] 在线数: 0 (0/0)
[2023/12/21 22:35:35 238] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 22:36:45 861] {卡顿} ProcessMonsters, tick [125]
[2023/12/21 22:36:47 109] {卡顿} ProcessMonsters, tick [141]
[2023/12/21 22:37:11 073] {卡顿} ProcessMonsters, tick [203]
[2023/12/21 22:37:32 839] {保存} 保存无限仓库和租赁商店
[2023/12/21 22:37:33 413] {保存} 保存变量
[2023/12/21 22:37:33 421] {保存} 系统数据, 类型: 1
[2023/12/21 22:40:33 403] 在线数: 0 (0/0)
[2023/12/21 22:40:35 277] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 22:43:53 092] [连接] LS选服添加会话:admin1/9
[2023/12/21 22:45:33 418] 在线数: 1 (1/0)
[2023/12/21 22:45:35 303] {统计}GameServer: 处理:32/547 传输:0/16 角色:32/516
[2023/12/21 22:46:02 837] {保存} 保存无限仓库和租赁商店
[2023/12/21 22:46:02 838] {保存} 保存变量
[2023/12/21 22:46:02 865] {保存} 系统数据, 类型: 1
[2023/12/21 22:47:24 151] {卡顿} ProcessNpcs, tick [47]
[2023/12/21 22:49:39 090] [连接] LS请求关闭会话:admin1/9
[2023/12/21 22:49:39 166] {保存} 保存角色完成: ddmir5, TICK: 62
[2023/12/21 22:50:33 445] 在线数: 0 (0/0)
[2023/12/21 22:50:35 336] {统计}GameServer: 处理:31/547 传输:0/16 角色:31/516
[2023/12/21 22:52:22 394] [连接] LS选服添加会话:admin1/10
[2023/12/21 22:52:54 696] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 22:54:32 843] {保存} 保存无限仓库和租赁商店
[2023/12/21 22:54:33 429] {保存} 保存变量
[2023/12/21 22:54:33 441] {保存} 系统数据, 类型: 1
[2023/12/21 22:54:37 376] [连接] LS请求关闭会话:admin1/10
[2023/12/21 22:54:37 437] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 22:55:33 459] 在线数: 0 (0/0)
[2023/12/21 22:55:35 363] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 22:55:37 829] [连接] LS选服添加会话:admin1/11
[2023/12/21 22:56:19 807] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 23:00:33 492] 在线数: 1 (1/0)
[2023/12/21 23:00:35 380] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 23:03:02 834] {保存} 保存无限仓库和租赁商店
[2023/12/21 23:03:02 835] {保存} 保存变量
[2023/12/21 23:03:02 878] {保存} 系统数据, 类型: 1
[2023/12/21 23:03:15 391] [连接] LS请求关闭会话:admin1/11
[2023/12/21 23:03:15 482] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/21 23:03:36 344] [连接] LS选服添加会话:admin1/12
[2023/12/21 23:05:33 512] 在线数: 1 (1/0)
[2023/12/21 23:05:35 410] {统计}GameServer: 处理:32/547 传输:0/16 角色:32/516
[2023/12/21 23:06:33 124] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/21 23:09:34 351] [连接] LS请求关闭会话:admin1/12
[2023/12/21 23:09:34 414] {保存} 保存角色完成: ddmir5, TICK: 46
[2023/12/21 23:10:33 524] 在线数: 0 (0/0)
[2023/12/21 23:10:35 436] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 23:11:32 839] {保存} 保存无限仓库和租赁商店
[2023/12/21 23:11:33 349] {保存} 保存变量
[2023/12/21 23:11:33 358] {保存} 系统数据, 类型: 1
[2023/12/21 23:11:57 058] [连接] LS选服添加会话:admin1/13
[2023/12/21 23:12:37 566] {保存} 保存角色完成: ddmir5, TICK: 47
[2023/12/21 23:15:33 559] 在线数: 1 (1/0)
[2023/12/21 23:15:35 461] {统计}GameServer: 处理:16/547 传输:0/16 角色:31/516
[2023/12/21 23:20:02 847] {保存} 保存无限仓库和租赁商店
[2023/12/21 23:20:02 848] {保存} 保存变量
[2023/12/21 23:20:02 891] {保存} 系统数据, 类型: 1
[2023/12/21 23:20:33 583] 在线数: 1 (1/0)
[2023/12/21 23:20:35 485] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 23:22:42 143] {保存} 保存角色完成: ddmir3, TICK: 78
[2023/12/21 23:25:33 618] 在线数: 1 (1/0)
[2023/12/21 23:25:35 502] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 23:25:47 904] [连接] LS请求关闭会话:admin1/13
[2023/12/21 23:25:47 997] {保存} 保存角色完成: ddmir3, TICK: 79
[2023/12/21 23:26:17 478] [连接] LS选服添加会话:admin1/14
[2023/12/21 23:28:25 116] [连接] LS请求关闭会话:admin1/14
[2023/12/21 23:28:25 223] {保存} 保存角色完成: ddmir3, TICK: 94
[2023/12/21 23:28:32 844] {保存} 保存无限仓库和租赁商店
[2023/12/21 23:28:33 405] {保存} 保存变量
[2023/12/21 23:28:33 411] {保存} 系统数据, 类型: 1
[2023/12/21 23:28:54 034] [连接] LS选服添加会话:admin1/15
[2023/12/21 23:30:33 643] 在线数: 1 (1/0)
[2023/12/21 23:30:35 528] {统计}GameServer: 处理:32/547 传输:0/16 角色:31/516
[2023/12/21 23:35:33 658] 在线数: 1 (1/0)
[2023/12/21 23:35:35 548] {统计}GameServer: 处理:32/547 传输:16/16 角色:32/516
[2023/12/21 23:35:40 807] {卡顿} NPC: 白家服装老板, tick [31]
[2023/12/21 23:36:47 078] [连接] LS请求关闭会话:admin1/15
[2023/12/21 23:36:47 168] {保存} 保存角色完成: ddmir3, TICK: 78
[2023/12/21 23:37:02 838] {保存} 保存无限仓库和租赁商店
[2023/12/21 23:37:02 841] {保存} 保存变量
[2023/12/21 23:37:02 881] {保存} 系统数据, 类型: 1
[2023/12/21 23:40:33 662] 在线数: 0 (0/0)
[2023/12/21 23:40:35 564] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 23:43:58 209] {卡顿} ProcessMonsters, tick [140]
[2023/12/21 23:43:58 518] {卡顿} ProcessMonsters, tick [219]
[2023/12/21 23:43:59 345] {卡顿} ProcessMonsters, tick [234]
[2023/12/21 23:43:59 687] {卡顿} ProcessMonsters, tick [266]
[2023/12/21 23:44:13 733] {卡顿} ProcessMonsters, tick [266]
[2023/12/21 23:44:25 628] {卡顿} ProcessMonsters, tick [391]
[2023/12/21 23:45:32 843] {保存} 保存无限仓库和租赁商店
[2023/12/21 23:45:33 399] {保存} 保存变量
[2023/12/21 23:45:33 408] {保存} 系统数据, 类型: 1
[2023/12/21 23:45:33 701] 在线数: 0 (0/0)
[2023/12/21 23:45:35 581] {统计}GameServer: 处理:406/547 传输:0/16 角色:391/516
[2023/12/21 23:48:12 963] {卡顿} ProcessMonsters, tick [47]
[2023/12/21 23:50:33 731] 在线数: 0 (0/0)
[2023/12/21 23:50:35 603] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 23:54:02 836] {保存} 保存无限仓库和租赁商店
[2023/12/21 23:54:02 837] {保存} 保存变量
[2023/12/21 23:54:02 881] {保存} 系统数据, 类型: 1
[2023/12/21 23:55:33 750] 在线数: 0 (0/0)
[2023/12/21 23:55:35 623] {统计}GameServer: 处理:16/547 传输:0/16 角色:16/516
[2023/12/21 23:57:30 829] [连接] LS选服添加会话:admin1/16
[2023/12/22 0:00:33 761] 在线数: 1 (1/0)
[2023/12/22 0:00:35 629] {统计}GameServer: 处理:31/547 传输:0/16 角色:31/516
[2023/12/22 0:02:32 840] {保存} 保存无限仓库和租赁商店
[2023/12/22 0:02:33 377] {保存} 保存变量
[2023/12/22 0:02:33 389] {保存} 系统数据, 类型: 1
[2023/12/22 0:03:56 367] [连接] LS请求关闭会话:admin1/16
[2023/12/22 0:03:56 475] {保存} 保存角色完成: ddmir3, TICK: 94
[2023/12/22 0:04:48 804] [连接] LS选服添加会话:admin1/17
[2023/12/22 0:05:33 778] 在线数: 1 (1/0)
[2023/12/22 0:05:35 650] {统计}GameServer: 处理:281/547 传输:0/16 角色:16/516
[2023/12/22 0:08:29 395] {卡顿} ProcessMonsters, tick [141]
[2023/12/22 0:10:33 789] 在线数: 1 (1/0)
[2023/12/22 0:10:35 674] {统计}GameServer: 处理:31/593 传输:0/16 角色:31/516
[2023/12/22 0:11:02 843] {保存} 保存无限仓库和租赁商店
[2023/12/22 0:11:02 844] {保存} 保存变量
[2023/12/22 0:11:02 902] {保存} 系统数据, 类型: 1
[2023/12/22 0:11:09 734] [连接] LS请求关闭会话:admin1/17
[2023/12/22 0:11:09 810] {保存} 保存角色完成: 九级心震, TICK: 62
[2023/12/22 0:11:39 439] [连接] LS选服添加会话:admin1/18
[2023/12/22 0:13:55 055] [连接] LS请求关闭会话:admin1/18
[2023/12/22 0:13:55 116] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:15:16 162] [连接] LS选服添加会话:admin1/19
[2023/12/22 0:15:33 800] 在线数: 1 (1/0)
[2023/12/22 0:15:35 699] {统计}GameServer: 处理:32/593 传输:0/16 角色:16/516
[2023/12/22 0:15:49 929] [连接] LS请求关闭会话:admin1/19
[2023/12/22 0:15:49 990] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:16:17 496] [连接] LS选服添加会话:admin1/20
[2023/12/22 0:18:49 329] [连接] LS请求关闭会话:admin1/20
[2023/12/22 0:18:49 407] {保存} 保存角色完成: 九级心震, TICK: 63
[2023/12/22 0:19:32 842] {保存} 保存无限仓库和租赁商店
[2023/12/22 0:19:34 533] {保存} 保存变量
[2023/12/22 0:19:34 547] {保存} 系统数据, 类型: 1
[2023/12/22 0:20:05 277] [连接] LS选服添加会话:admin1/21
[2023/12/22 0:20:33 843] 在线数: 1 (1/0)
[2023/12/22 0:20:35 707] {统计}GameServer: 处理:32/593 传输:15/16 角色:16/516
[2023/12/22 0:25:26 569] {卡顿} ProcessMonsters, tick [328]
[2023/12/22 0:25:33 851] 在线数: 1 (1/0)
[2023/12/22 0:25:35 736] {统计}GameServer: 处理:16/593 传输:0/16 角色:16/516
[2023/12/22 0:28:02 835] {保存} 保存无限仓库和租赁商店
[2023/12/22 0:28:02 836] {保存} 保存变量
[2023/12/22 0:28:02 876] {保存} 系统数据, 类型: 1
[2023/12/22 0:29:04 668] {卡顿} ProcessMonsters, tick [906]
[2023/12/22 0:30:07 378] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:30:33 871] 在线数: 1 (1/0)
[2023/12/22 0:30:35 752] {统计}GameServer: 处理:906/906 传输:0/16 角色:906/906
[2023/12/22 0:35:33 892] 在线数: 1 (1/0)
[2023/12/22 0:35:35 775] {统计}GameServer: 处理:32/906 传输:0/16 角色:32/906
[2023/12/22 0:35:49 925] {卡顿} NPC: 林小姐, tick [250]
[2023/12/22 0:36:32 842] {保存} 保存无限仓库和租赁商店
[2023/12/22 0:36:33 391] {保存} 保存变量
[2023/12/22 0:36:33 395] {保存} 系统数据, 类型: 1
[2023/12/22 0:39:19 271] {卡顿} ProcessMonsters, tick [1500]
[2023/12/22 0:40:07 395] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:40:33 900] 在线数: 1 (1/0)
[2023/12/22 0:40:35 798] {统计}GameServer: 处理:1500/1500 传输:0/16 角色:1500/1500
[2023/12/22 0:40:55 982] [连接] LS请求关闭会话:admin1/21
[2023/12/22 0:40:56 043] {保存} 保存角色完成: 九级心震, TICK: 46
[2023/12/22 0:41:16 627] [连接] LS选服添加会话:admin1/22
[2023/12/22 0:42:25 195] {卡顿} ProcessMonsters, tick [63]
[2023/12/22 0:42:36 769] [连接] LS请求关闭会话:admin1/22
[2023/12/22 0:42:36 815] {保存} 保存角色完成: 九级心震, TICK: 32
[2023/12/22 0:42:55 889] [连接] LS选服添加会话:admin1/23
[2023/12/22 0:43:27 222] {卡顿} ProcessMonsters, tick [63]
[2023/12/22 0:43:31 321] [连接] LS请求关闭会话:admin1/23
[2023/12/22 0:43:31 383] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:43:48 024] [连接] LS选服添加会话:admin1/24
[2023/12/22 0:43:52 045] [连接] LS请求关闭会话:admin1/24
[2023/12/22 0:43:52 045] [连接] LS选服添加会话:admin1/25
[2023/12/22 0:45:02 833] {保存} 保存无限仓库和租赁商店
[2023/12/22 0:45:02 834] {保存} 保存变量
[2023/12/22 0:45:02 878] {保存} 系统数据, 类型: 1
[2023/12/22 0:45:14 119] [连接] LS请求关闭会话:admin1/25
[2023/12/22 0:45:14 179] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:45:30 962] [连接] LS选服添加会话:admin1/26
[2023/12/22 0:45:33 914] 在线数: 1 (1/0)
[2023/12/22 0:45:35 826] {统计}GameServer: 处理:31/1500 传输:0/16 角色:31/1500
[2023/12/22 0:46:22 662] [连接] LS请求关闭会话:admin1/26
[2023/12/22 0:46:22 724] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:46:39 350] [连接] LS选服添加会话:admin1/27
[2023/12/22 0:48:03 440] [连接] LS请求关闭会话:admin1/27
[2023/12/22 0:48:03 501] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:48:20 685] [连接] LS选服添加会话:admin1/28
[2023/12/22 0:48:41 744] [连接] LS请求关闭会话:admin1/28
[2023/12/22 0:48:41 805] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:49:02 639] [连接] LS选服添加会话:admin1/29
[2023/12/22 0:49:48 253] [连接] LS请求关闭会话:admin1/29
[2023/12/22 0:49:48 315] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:50:06 230] [连接] LS选服添加会话:admin1/30
[2023/12/22 0:50:33 933] 在线数: 1 (1/0)
[2023/12/22 0:50:35 846] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 0:51:12 002] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:53:32 840] {保存} 保存无限仓库和租赁商店
[2023/12/22 0:53:33 944] {保存} 保存变量
[2023/12/22 0:53:33 954] {保存} 系统数据, 类型: 1
[2023/12/22 0:55:33 966] 在线数: 1 (1/0)
[2023/12/22 0:55:35 870] {统计}GameServer: 处理:32/1500 传输:0/16 角色:32/1500
[2023/12/22 0:59:02 562] [连接] LS请求关闭会话:admin1/30
[2023/12/22 0:59:02 623] {保存} 保存角色完成: 九级心震, TICK: 47
[2023/12/22 0:59:20 445] [连接] LS选服添加会话:admin1/31
[2023/12/22 0:59:31 675] {保存} 保存角色完成: 九级心震, TICK: 31
[2023/12/22 1:00:33 982] 在线数: 1 (1/0)
[2023/12/22 1:00:35 900] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 1:02:02 847] {保存} 保存无限仓库和租赁商店
[2023/12/22 1:02:02 847] {保存} 保存变量
[2023/12/22 1:02:02 890] {保存} 系统数据, 类型: 1
[2023/12/22 1:03:32 650] [连接] LS请求关闭会话:admin1/31
[2023/12/22 1:03:32 757] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/22 1:04:00 808] [连接] LS选服添加会话:admin1/32
[2023/12/22 1:05:33 999] 在线数: 1 (1/0)
[2023/12/22 1:05:35 927] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 1:09:31 493] [连接] LS请求关闭会话:admin1/32
[2023/12/22 1:09:31 598] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/22 1:09:58 276] [连接] LS选服添加会话:admin1/33
[2023/12/22 1:10:11 800] [连接] LS请求关闭会话:admin1/33
[2023/12/22 1:10:11 924] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/22 1:10:32 846] {保存} 保存无限仓库和租赁商店
[2023/12/22 1:10:33 467] {保存} 保存变量
[2023/12/22 1:10:33 473] {保存} 系统数据, 类型: 1
[2023/12/22 1:10:34 025] 在线数: 0 (0/0)
[2023/12/22 1:10:35 971] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 1:11:05 975] [连接] LS选服添加会话:admin1/34
[2023/12/22 1:12:12 743] [连接] LS请求关闭会话:admin1/34
[2023/12/22 1:12:12 866] {保存} 保存角色完成: ddmir4, TICK: 110
[2023/12/22 1:12:40 263] [连接] LS选服添加会话:admin1/35
[2023/12/22 1:15:34 051] 在线数: 1 (1/0)
[2023/12/22 1:15:35 987] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 1:17:57 193] {卡顿} ProcessMonsters, tick [47]
[2023/12/22 1:18:52 827] {卡顿} ProcessMonsters, tick [47]
[2023/12/22 1:18:53 832] [连接] LS请求关闭会话:admin1/35
[2023/12/22 1:18:53 986] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/22 1:19:02 846] {保存} 保存无限仓库和租赁商店
[2023/12/22 1:19:02 846] {保存} 保存变量
[2023/12/22 1:19:02 889] {保存} 系统数据, 类型: 1
[2023/12/22 1:19:14 147] [连接] LS选服添加会话:admin1/36
[2023/12/22 1:20:34 078] 在线数: 1 (1/0)
[2023/12/22 1:20:35 993] {统计}GameServer: 处理:47/1500 传输:0/16 角色:47/1500
[2023/12/22 1:21:14 951] [连接] LS请求关闭会话:admin1/36
[2023/12/22 1:21:15 072] {保存} 保存角色完成: ddmir4, TICK: 110
[2023/12/22 1:21:44 168] [连接] LS选服添加会话:admin1/37
[2023/12/22 1:25:34 084] 在线数: 1 (1/0)
[2023/12/22 1:25:36 004] {统计}GameServer: 处理:31/1500 传输:0/16 角色:31/1500
[2023/12/22 1:27:15 733] [连接] LS请求关闭会话:admin1/37
[2023/12/22 1:27:15 856] {保存} 保存角色完成: ddmir4, TICK: 109
[2023/12/22 1:27:32 845] {保存} 保存无限仓库和租赁商店
[2023/12/22 1:27:33 421] {保存} 保存变量
[2023/12/22 1:27:33 429] {保存} 系统数据, 类型: 1
